population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Ecuador,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,71360.14699842833,82723.44835716195,60273.99244073786
All Population,Prevalence,Ecuador,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0272130963667498,0.0317220344819791,0.0227282462311642
All Population,Prevalence,Ecuador,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0353687307887023,0.0409342901574036,0.0300017850015105
All Population,Prevalence,Ecuador,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0315487302466943,0.0365712089539705,0.0266481071151655
All Population,Prevalence,Dominican Republic,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,19003.526566713317,21752.37431117601,16168.643716609957
All Population,Prevalence,Dominican Republic,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,30307.48467087493,34747.11128598688,26091.03668917862
All Population,Prevalence,Dominican Republic,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,49311.01123758822,56430.27487892287,42198.70413402932
All Population,Prevalence,Dominican Republic,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0334601099799751,0.0382988625225603,0.0284684074729622
All Population,Prevalence,Dominican Republic,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0464926831999651,0.0533057784990943,0.040024642416254
All Population,Prevalence,Dominican Republic,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0404247539098888,0.0462639602899494,0.0345940146080293
All Population,Prevalence,Luxembourg,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,1886.282385796012,2213.291950997688,1574.6036127196155
All Population,Prevalence,Luxembourg,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3176.004290255054,3738.945663558159,2617.648554792172
All Population,Prevalence,Luxembourg,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,5062.286676051066,5946.306726334516,4207.711379562896
All Population,Prevalence,Luxembourg,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0295808829747068,0.0347132754470186,0.0246891155042133
All Population,Prevalence,Luxembourg,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0443698594671421,0.0522296476347119,0.0365771466541859
All Population,Prevalence,Luxembourg,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0374022344296151,0.0439260663907698,0.0310977215457354
All Population,Prevalence,Ireland,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,21451.835490044115,25035.279579934675,17493.93131730005
All Population,Prevalence,Ireland,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,32253.23117503973,37274.544829355,26426.272768272647
All Population,Prevalence,Ireland,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,53705.06666508391,61734.96606486956,43957.36224081536
All Population,Prevalence,Ireland,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0412084492946017,0.0480940803951341,0.0336160370683936
All Population,Prevalence,Ireland,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0565526660542705,0.0653555194887183,0.0463466588949067
All Population,Prevalence,Ireland,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0492304665913789,0.0565958060917032,0.0403088990787733
All Population,Prevalence,Georgia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,9736.365832857797,11338.549385316415,8222.234233015093
All Population,Prevalence,Georgia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,23794.25830783187,27584.00766828813,20037.88776662357
All Population,Prevalence,Georgia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,33530.624140689666,38784.467659007685,28251.70326680045
All Population,Prevalence,Georgia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0296660670346886,0.0345467266408049,0.0250526859698948
All Population,Prevalence,Georgia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0466166954285489,0.0540409833339213,0.0392556926132418
All Population,Prevalence,Georgia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0399829866221043,0.0462467553592564,0.0336865850140902
All Population,Prevalence,Ukraine,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,117396.85089596432,137274.09800059703,95019.62646119516
All Population,Prevalence,Ukraine,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,315930.1996712288,373732.1177302454,261244.3607859034
All Population,Prevalence,Ukraine,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,433327.0505671926,508374.5216359375,355867.15587868134
All Population,Prevalence,Ukraine,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0296001912991804,0.0346113059420397,0.0239582828128392
All Population,Prevalence,Ukraine,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0463508593395276,0.0548291189396481,0.0383271741024591
All Population,Prevalence,Ukraine,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0401893243981066,0.0471482772760315,0.0330048102061077
All Population,Prevalence,Peru,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,58269.07503439141,67871.9060259175,50117.58459601979
All Population,Prevalence,Peru,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,88138.68003883855,103169.59470293032,74979.89468985132
All Population,Prevalence,Peru,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,146407.75507322993,170530.02418243268,124618.39904926185
All Population,Prevalence,Peru,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0265726214999204,0.0309525300486822,0.0228547316322133
All Population,Prevalence,Peru,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0363311106237547,0.0425268667085928,0.0309066759613238
All Population,Prevalence,Peru,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0316981733474378,0.0369212587582681,0.0269823377626483
All Population,Prevalence,Venezuela (Bolivarian Republic of),Male,60+ years,Alzheimer's disease and other dementias,Number,2023,69151.61028308884,80439.04392698838,59165.5141897157
All Population,Prevalence,Venezuela (Bolivarian Republic of),Female,60+ years,Alzheimer's disease and other dementias,Number,2023,110160.20448386988,127337.13989651928,93888.94600278932
All Population,Prevalence,Venezuela (Bolivarian Republic of),Both,60+ years,Alzheimer's disease and other dementias,Number,2023,179311.81476695873,209034.0929776772,152958.39069549364
All Population,Prevalence,Venezuela (Bolivarian Republic of),Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0380536031749356,0.0442633609586698,0.0325582612707828
All Population,Prevalence,Venezuela (Bolivarian Republic of),Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0500016852455889,0.0577977924762031,0.0426169797323478
All Population,Prevalence,Venezuela (Bolivarian Republic of),Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0446010939000867,0.0519926833401556,0.0380462842026622
All Population,Prevalence,Serbia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,30385.843828719557,35112.02106250056,24591.62619257218
All Population,Prevalence,Serbia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,52059.706769480574,60745.16701214418,43450.45466428642
All Population,Prevalence,Serbia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,82445.55059820012,95472.9772352443,67709.26233113339
All Population,Prevalence,Serbia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0293394633739466,0.0339028240585936,0.0237459551770193
All Population,Prevalence,Serbia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0416633467343136,0.0486144473133691,0.0347749019237543
All Population,Prevalence,Serbia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0360780913472944,0.0417773342252911,0.029631400338724
All Population,Prevalence,Bangladesh,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,181369.91778980143,210021.52553596796,152832.59180229602
All Population,Prevalence,Bangladesh,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,171841.858919796,199234.4414843025,145133.2638368099
All Population,Prevalence,Bangladesh,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,353211.7767095973,404488.1511210309,299203.96540580294
All Population,Prevalence,Bangladesh,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0209006758611819,0.0242041417871029,0.0176105960976428
All Population,Prevalence,Bangladesh,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0240280416920871,0.0278590402128727,0.020293072076477
All Population,Prevalence,Bangladesh,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0223136157274776,0.0255541607884481,0.0189021793231701
All Population,Prevalence,Tonga,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,121.699560848299,140.08979044353904,101.4835154790742
All Population,Prevalence,Tonga,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,222.93904894026352,258.6277724706574,185.99742105802895
All Population,Prevalence,Tonga,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,344.6386097885627,398.1138340138135,288.80789308487675
All Population,Prevalence,Tonga,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0261007406516271,0.0300449970106312,0.0217660502522695
All Population,Prevalence,Tonga,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0402511433584528,0.0466942468875067,0.0335817716845333
All Population,Prevalence,Tonga,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0337835051907837,0.0390260097748912,0.028310371182473
All Population,Prevalence,Zambia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,6728.074037590533,7766.33975123197,5725.538012626838
All Population,Prevalence,Zambia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,13682.400150418587,15730.651798037265,11531.829519206676
All Population,Prevalence,Zambia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,20410.474188009124,23445.73191121802,17264.31817252786
All Population,Prevalence,Zambia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0214096456821482,0.0247120283777982,0.018219322280087
All Population,Prevalence,Zambia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0354413761166746,0.0407471011506215,0.0298692753988019
All Population,Prevalence,Zambia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0291448475789807,0.0334770175063275,0.0246515723100226
All Population,Prevalence,Guinea-Bissau,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,718.076696487235,835.8186902255386,614.155687655938
All Population,Prevalence,Guinea-Bissau,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1294.4411761860729,1489.2570002980117,1108.795166991142
All Population,Prevalence,Guinea-Bissau,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,2012.5178726733072,2318.5889972283508,1721.5190217408351
All Population,Prevalence,Guinea-Bissau,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0171719055851547,0.0199870387448123,0.0146871520226673
All Population,Prevalence,Guinea-Bissau,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0269911958410381,0.03105355008492,0.0231198098544049
All Population,Prevalence,Guinea-Bissau,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0224173905808098,0.025826479340965,0.0191762701145381
All Population,Prevalence,Marshall Islands,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,24.05975654327388,28.72019712727874,20.20212172455128
All Population,Prevalence,Marshall Islands,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,33.297974998221946,38.5052945018497,27.67362355435946
All Population,Prevalence,Marshall Islands,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,57.35773154149583,67.06657861773655,47.44057021226077
All Population,Prevalence,Marshall Islands,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0168693606839572,0.0201373501661466,0.0141632951559396
All Population,Prevalence,Marshall Islands,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0239245295755481,0.027666288678639,0.0198831584794509
All Population,Prevalence,Marshall Islands,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.020353823569962,0.0237997441629683,0.0168345431012223
All Population,Prevalence,American Samoa,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,55.39331023942405,64.23632324352104,46.6926113201693
All Population,Prevalence,American Samoa,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,93.55744898742807,108.508999816531,77.54662910195057
All Population,Prevalence,American Samoa,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,148.95075922685214,171.285311194055,123.97971197180442
All Population,Prevalence,American Samoa,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0200368205666408,0.0232354846350483,0.016889290736694
